Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter,Fix_quality
1677521948.2082152,0,181903,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.900001525878906,0.9300000071525574,327951.9375,4689241.0,18:19:03,19.0,T,5.0
1677521948.3077056,0,181903,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.900001525878906,0.9300000071525574,327951.9375,4689241.0,18:19:03,19.0,T,5.0
1677521948.4077375,0,181903,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.900001525878906,0.9300000071525574,327951.9375,4689241.0,18:19:03,19.0,T,5.0
1677521948.5081952,0,181903,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.900001525878906,0.9300000071525574,327951.9375,4689241.0,18:19:03,19.0,T,5.0
1677521948.6080513,0,181903,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.900001525878906,0.9300000071525574,327951.9375,4689241.0,18:19:03,19.0,T,5.0
1677521948.7078936,0,181903,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.900001525878906,0.9300000071525574,327951.9375,4689241.0,18:19:03,19.0,T,5.0
1677521948.8083215,0,181903,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.900001525878906,0.9300000071525574,327951.9375,4689241.0,18:19:03,19.0,T,5.0
1677521948.9082313,0,181903,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.900001525878906,0.9300000071525574,327951.9375,4689241.0,18:19:03,19.0,T,5.0
1677521949.008807,0,181903,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.900001525878906,0.9300000071525574,327951.9375,4689241.0,18:19:03,19.0,T,5.0
1677521949.108098,0,181903,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.900001525878906,0.9300000071525574,327951.9375,4689241.0,18:19:03,19.0,T,5.0
1677521949.2078643,0,181903,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.900001525878906,0.9300000071525574,327951.9375,4689241.0,18:19:03,19.0,T,5.0
1677521949.3082256,0,181903,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.900001525878906,0.9300000071525574,327951.9375,4689241.0,18:19:03,19.0,T,5.0
1677521949.408138,0,181903,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.900001525878906,0.9300000071525574,327951.9375,4689241.0,18:19:03,19.0,T,5.0
1677521949.508259,0,181903,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.900001525878906,0.9300000071525574,327951.9375,4689241.0,18:19:03,19.0,T,5.0
1677521949.607735,0,181903,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.900001525878906,0.9300000071525574,327951.9375,4689241.0,18:19:03,19.0,T,5.0
1677521949.708104,0,181903,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.900001525878906,0.9300000071525574,327951.9375,4689241.0,18:19:03,19.0,T,5.0
1677521949.8087296,0,181903,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.900001525878906,0.9300000071525574,327951.9375,4689241.0,18:19:03,19.0,T,5.0
1677521949.9084508,0,181903,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.900001525878906,0.9300000071525574,327951.9375,4689241.0,18:19:03,19.0,T,5.0
1677521950.0079842,0,181903,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.900001525878906,0.9300000071525574,327951.9375,4689241.0,18:19:03,19.0,T,5.0
1677521950.10857,0,181904,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.79999923706055,0.9300000071525574,327951.71875,4689241.5,18:19:04,19.0,T,5.0
1677521950.2079992,0,181904,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.79999923706055,0.9300000071525574,327951.71875,4689241.5,18:19:04,19.0,T,5.0
1677521950.3080094,0,181904,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.79999923706055,0.9300000071525574,327951.71875,4689241.5,18:19:04,19.0,T,5.0
1677521950.4077945,0,181904,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.79999923706055,0.9300000071525574,327951.71875,4689241.5,18:19:04,19.0,T,5.0
1677521950.507962,0,181904,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.79999923706055,0.9300000071525574,327951.71875,4689241.5,18:19:04,19.0,T,5.0
1677521950.6078575,0,181904,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.79999923706055,0.9300000071525574,327951.71875,4689241.5,18:19:04,19.0,T,5.0
1677521950.7080433,0,181904,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.79999923706055,0.9300000071525574,327951.71875,4689241.5,18:19:04,19.0,T,5.0
1677521951.0986643,0,181904,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.79999923706055,0.9300000071525574,327951.71875,4689241.5,18:19:04,19.0,T,5.0
1677521951.1006563,0,181904,0,GPS1_FRAME,42.3364143371582,-71.08842468261719,40.79999923706055,0.9300000071525574,327951.71875,4689241.5,18:19:04,19.0,T,5.0
1677521951.1030686,0,181911,0,GPS1_FRAME,42.33641052246094,-71.08843231201172,40.900001525878906,0.8600000143051147,327951.40625,4689241.0,18:19:11,19.0,T,5.0
1677521951.1051726,0,181911,0,GPS1_FRAME,42.33641052246094,-71.08843231201172,40.900001525878906,0.8600000143051147,327951.40625,4689241.0,18:19:11,19.0,T,5.0
1677521951.2079926,0,181911,0,GPS1_FRAME,42.33641052246094,-71.08843231201172,40.900001525878906,0.8600000143051147,327951.40625,4689241.0,18:19:11,19.0,T,5.0
1677521951.3079677,0,181911,0,GPS1_FRAME,42.33641052246094,-71.08843231201172,40.900001525878906,0.8600000143051147,327951.40625,4689241.0,18:19:11,19.0,T,5.0
1677521951.4080899,0,181911,0,GPS1_FRAME,42.33641052246094,-71.08843231201172,40.900001525878906,0.8600000143051147,327951.40625,4689241.0,18:19:11,19.0,T,5.0
1677521951.5079098,0,181911,0,GPS1_FRAME,42.33641052246094,-71.08843231201172,40.900001525878906,0.8600000143051147,327951.40625,4689241.0,18:19:11,19.0,T,5.0
1677521951.6083138,0,181911,0,GPS1_FRAME,42.33641052246094,-71.08843231201172,40.900001525878906,0.8600000143051147,327951.40625,4689241.0,18:19:11,19.0,T,5.0
1677521951.7082992,0,181911,0,GPS1_FRAME,42.33641052246094,-71.08843231201172,40.900001525878906,0.8600000143051147,327951.40625,4689241.0,18:19:11,19.0,T,5.0
1677521951.808062,0,181911,0,GPS1_FRAME,42.33641052246094,-71.08843231201172,40.900001525878906,0.8600000143051147,327951.40625,4689241.0,18:19:11,19.0,T,5.0
1677521951.9079652,0,181911,0,GPS1_FRAME,42.33641052246094,-71.08843231201172,40.900001525878906,0.8600000143051147,327951.40625,4689241.0,18:19:11,19.0,T,5.0
1677521952.0073082,0,181911,0,GPS1_FRAME,42.33641052246094,-71.08843231201172,40.900001525878906,0.8600000143051147,327951.40625,4689241.0,18:19:11,19.0,T,5.0
1677521952.108027,0,181911,0,GPS1_FRAME,42.33641052246094,-71.08843231201172,40.900001525878906,0.8600000143051147,327951.40625,4689241.0,18:19:11,19.0,T,5.0
1677521952.208076,0,181911,0,GPS1_FRAME,42.33641052246094,-71.08843231201172,40.900001525878906,0.8600000143051147,327951.40625,4689241.0,18:19:11,19.0,T,5.0
1677521952.3081057,0,181911,0,GPS1_FRAME,42.33641052246094,-71.08843231201172,40.900001525878906,0.8600000143051147,327951.40625,4689241.0,18:19:11,19.0,T,5.0
